13011-54130;;JOGO DE SEGUIMENTO DO TOYOTA HIACE 5L STD;0;133333,33;;;
13011-17080;;JOGO DE SEGUIMENTO DO TOYOTA L/C IHZ STD;0;75428,57;;;
13013-74370;;JOGO DE SEGUIMENTO DO TOYOTA RAV4,CAMRY 5SFE 0.50;0;49371,43;;;
PR 1SZ.050 CENT;;JOGO DE SEGUIMENTO DO TOYOTA VITZ / YARIS 1SZ 0.50 13011-23040;2;32500,00;;;
PR 1SZ.025 CENT;;JOGO DE SEGUIMENTO DO TOYOTA VITZ / YARIS 1SZ 0.25 13011-23040;3;32500,00;;;
PR 1SZ.STD CENT;;JOGO DE SEGUIMENTO DO TOYOTA VITZ / YARIS 1SZ STD 13011-23040;3;32500,00;;;
13011-PNE-G02 STD CENT;;JOGO DE SEGUIMENTO K20A;5;50285,71;;;
33912 0.25;;JOGO DE SEGUIMENTO MIT. 4D31 0.25;0;85714,30;;;
MD300569 STD;;JOGO DE SEGUIMENTO MIT. PAJERO 6G74;0;69000,00;;;
23331 0.25;;JOGO DE SEGUIMENTO NISSAN CD17 0.25 (RIK);0;19428,57;;;
H1120-1HAOL;;JOGO DE SEGUIMENTO NISSAN MIRCRA HR12 STD;0;40000,00;;;
2AR STD;;JOGO DE SEGUIMENTO RAV4/CAMRY 2AR STD;0;80000,00;;;
12140-78K00;;JOGO DE SEGUIMENTO SUZUKI CELLERIO;0;153485,72;;;
PR TD27T.050;;JOGO DE SEGUIMENTO TD27T GROSSO;0;45000,00;;;
VK56.50;;JOGO DE SEGUIMENTO VK56DE;0;64666,67;;;
35876 0.50;;JOGO DE SEGUIMENTOS DE 4A 0.50;0;40000,00;;;
33923 0.50;;JOGO DE SEGUIMENTOS DE MIT CANTER 4D33A 0.50;0;55000,00;;;
33933 STD;;JOGO DE SEGUIMENTOS DE MIT PAJERO 6G74 STD(TP);0;65000,00;;;
33923 0.25;;JOGO DE SEGUIMENTOS DE MIT. CANTER 4D33A 0.25;0;55000,00;;;
SDM31081ZX;;JOGO DE SEGUIMENTOS DE MITS.4D31 0.50;0;86857,14;;;
SDM31098ZX;;JOGO DE SEGUIMENTOS DE MITS.4D32 0.50;0;86857,14;;;
34040 0.50;;JOGO DE SEGUIMENTOS DE NISSAN LD20 0.50 (TP);0;24000,00;;;
34065;;JOGO DE SEGUIMENTOS DE NISSAN VG30 STD (TP);0;36428,57;;;
RRK80014A-20;;JOGO DE SEGUIMENTOS DE RAV4 3S 0.50 (AE);0;42666,67;;;
SDM31081ZX.STD;;JOGO DE SEGUIMENTOS DE SL STD 33912;0;91428,57;;;
SDT10110ZZ 0.25;;JOGO DE SEGUIMENTOS DO COROLLA 1C 0.25;0;15428,57;;;
SDT10081ZZ 0.50;;JOGO DE SEGUIMENTOS DO COROLLA 1C 0.50;0;15428,57;;;
35865;;JOGO DE SEGUIMENTOS DO COROLLA 1C-T 0.50 (TP);0;17000,00;;;
SDT10081ZZ_36;;JOGO DE SEGUIMENTOS DO COROLLA 1C-T STD (NPR);0;15300,00;;;
SWT10156ZZ 0.50;;JOGO DE SEGUIMENTOS DO COROLLA 4A-G 0.50 (NPR) FINO;1;38000,00;;;
13011-57010.050;;JOGO DE SEGUIMENTOS DO DYNA TOYOTA 2B 2T;2;50285,72;;;
13011-57010;;JOGO DE SEGUIMENTOS DO DYNA TOYOTA 2B 2T;0;50285,72;;;
SWT10090ZZ 0.50;;JOGO DE SEGUIMENTOS DO HIACE 3Y 4Y 0.50( NPR);0;22857,14;;;
SWT10090ZZ;SWT10090ZZ.025;JOGO DE SEGUIMENTOS DO HIACE 3Y STD( NPR);0;22857,14;;;
RRK80014A-00;;JOGO DE SEGUIMENTOS DO LITE HIACE 3Y STD (AE);0;42666,67;;;
33768 0.25;;JOGO DE SEGUIMENTOS DO MAZDA KL 0.25 (TP);0;45714,28;;;
33923 STD;33923,05;JOGO DE SEGUIMENTOS DO MIT CANTER 4D33A STD;0;55000,00;;;
33950 0.50;;JOGO DE SEGUIMENTOS DO MIT CANTER 4D34 0.50;0;65000,00;;;
PR 4D34T.STD;;JOGO DE SEGUIMENTOS DO MIT CANTER 4D34 STD 33950;0;65000,00;;;
33950 STD;;JOGO DE SEGUIMENTOS DO MIT CANTER 4D34 STD(TP);0;65000,00;;;
SDM31075 STD NPR;;JOGO DE SEGUIMENTOS DO MIT CANTER 4D34T STD NPR;0;73333,33;;;
SDM31075 STD NPR;;JOGO DE SEGUIMENTOS DO MIT CANTER 4D34T STD NPR;0;73333,33;;;
SD3131075 STD NPR;;JOGO DE SEGUIMENTOS DO MIT CANTER 4D34T STD NPR;0;73333,33;;;
1110B977 STD;;JOGO DE SEGUIMENTOS DO MIT L200 N/M 4D56 STD;0;144000,00;;;
33943 0.25;;JOGO DE SEGUIMENTOS DO MITSUBISHI CANTER 4D30, 0.25 (TP);0;55000,00;;;
33943 0.50;;JOGO DE SEGUIMENTOS DO MITSUBISHI CANTER 4D30, 0.50 (TP);0;55000,00;;;
33943 STD;;JOGO DE SEGUIMENTOS DO MITSUBISHI CANTER 4D30,STD (TP);0;55000,00;;;
34063_30;;JOGO DE SEGUIMENTOS DO NISSAN CA18 STD( TP);0;18000,00;;;
SDN30152ZZ STD;;JOGO DE SEGUIMENTOS DO NISSAN PAHTFINDER QD32 STD;0;80000,00;;;
SDN30152ZZ 0,50;;JOGO DE SEGUIMENTOS DO NISSAN PAHTFINDER QD32 0,50;0;80000,00;;;
SWS20106ZZ_57;;JOGO DE SEGUIMENTOS DO SUZUKI F10, 0.25(NPR);0;12142,86;;;
SWS20106ZZ;;JOGO DE SEGUIMENTOS DO SUZUKI F10, 0.50(NPR);0;0,00;;;
PR QD32.STD CENT;;JOGO DE SEGUIMENTOS NISSAN HARD BODY STD;0;55000,00;;;
SWS20216ZZ;;JOGO DE SEGUIMENTS DE SUZUKI VITARA J20;0;80000,00;;;
2340-23300 0.50;;JOGO DE SEUIMENTO DE HYUNDAI TUCSON 06- 0.50;0;62222,22;;;
12140 M 53M30 STD;;JOGO DE SWGUIMENTO SUZUKI ALTO 800 2017-;0;0,00;;;
96352793;;JOGO DE VALVULA DE ADMICAO DE CHEVROLET SPARK 3CYL;0;31111,11;;;
MD198404;;JOGO DE VALVULA DE ADMISSCAO DE MITSUBISHI L200 4D56;0;84444,44;;;
MD198405;;JOGO DE VALVULA DE EXCAPE DE MITSUBISHI L200 4D56;0;84444,44;;;
NI-3005;;JOGO DE VALVULA DE EXCAPE E ADMICAO DE NISSAN URVAN N/M QR25DE;0;130285,72;;;
13711-31101;;JOGO DE VALVULA DE TOYOTA PRADO 1GR 24VALVULA;1;110133,33;;;
22212-03000;;JOGO DE VALVULA DE TRANSMISSAO DE HYUNDA I10;1;32000,00;;;
22211-03000;;JOGO DE VALVULA DE TRANSMISSAO DE HYUNDA I10;0;32000,00;;;
22212-25002;;JOGO DE VALVULA DE TRANSMISSAO DE HYUNDA TUCSON N/M IX35;0;66666,67;;;
22211-2G000;;JOGO DE VALVULA DE TRANSMISSAO DE HYUNDA TUCSON N/M IX35;0;66666,67;;;
22211-2B400;;JOGO DE VALVULA DE TRANSMISSAO DE HYUNDAI I20 ACCENT;0;32000,00;;;
13711-30030 ROCKY JP;;JOGO DE VAVULA DE ADMICAO DE HILUX N/M 1KD;0;56666,67;;;
13711-30030/30040;;JOGO DE VAVULA DE ADMICAO DE HILUX N/M 2KD;0;80000,00;;;
E-V 2KD 8P IN-GEN;;JOGO DE VAVULA DE ADMICAO DE HILUX N/M 2KD 13711-30030;10;80000,00;;;
WL1;;JOGO DE VAVULA DE CUPLA DE FORD RANGER WL;0;150000,00;;;
22211-02500 IN;;JOGO DE VAVULA DE CUPLA DE HYUNDAI I10 1.2 16V;0;42857,14;;;
22212-02500 EX;;JOGO DE VAVULA DE CUPLA DE HYUNDAI I10 1.2 16V;0;42857,14;;;
MN176597;;JOGO DE VAVULA DE CUPLA DE MITSUBUSHI L200 4D56LATE MA-131-0;0;84444,44;;;
MN176598;;JOGO DE VAVULA DE CUPLA DE MITSUBUSHI L200 4D56LATE MB-131-0;0;84444,44;;;
13715-0C050;;JOGO DE VAVULA DE CUPLA HIACE/HILUX 2TR;2;80000,00;;;
13711-0C050;;JOGO DE VAVULA DE CUPLA HIACE/HILUX 2TR;2;80000,00;;;
13715-30030 ROCKY JP;;JOGO DE VAVULA DE EXCAPE DE HILUX N/M 1KD;0;56666,67;;;
13715-30030/30040;;JOGO DE VAVULA DE EXCAPE DE HILUX N/M 2KD;0;80000,00;;;
90913-02062(EV0031);;JOGO DE VEDANTE DO COROLLA 4AF;0;4114,28;;;
11B;;JOGO DE VEDANTE DO DYNA 11B;0;0,00;;;
MD000508;;JOGO DE VEDANTE DO MITS L300 4D55/56, HI00;0;11885,71;;;
QD32;;JOGO DE VEDANTE DO NISSAN QD32;0;15111,10;;;
90913-02066;;JOGO DE VEDANTES DE RAV,4 3S;0;8228,58;;;
90913-02060;;JOGO DE VEDANTES DO HIACE 2L;0;2571,42;;;
1SZ;;JOGO DE VEDANTES 1SZ;0;8228,57;;;
90913-02053;;JOGO DE VEDANTES DE COMUTER 2L, 3L,5L;40;11571,43;;;
-2270;;JOGO DE VEDANTES DE HYUNDAI I10 12VL;0;13000,00;;;
90913-02095;;JOGO DE VEDANTES DE TOYOTA RUNNER (24V);0;5428,58;;;
90913-02089;;JOGO DE VEDANTES DO COROLLA 12V. 2E;1;10000,00;;;
90913-02071;;JOGO DE VEDANTES DO COROLLA 12V. 2E 02086 CHK-072;0;3657,14;;;
90913-02051;;JOGO DE VEDANTES DO DINA 11B;0;17000,00;;;
90913-02-076;;JOGO DE VEDANTES DO DINA 3B;0;2571,43;;;
B660-10-155;;JOGO DE VEDANTES DO MAZDA 626 B3 (16V);0;10000,00;;;
MD115472;;JOGO DE VEDANTES DO MITSUBISHI PAJERO 6G74 (12V);0;17200,00;;;
13207-53Y10;;JOGO DE VEDANTES DO NISSAN E13;0;7200,00;;;
13507-01-M01;;JOGO DE VEDANTES DO NISSAN E13;0;0,00;;;
13207-53Y00;;JOGO DE VEDANTES DO NISSAN GA16 ,GA14 B13 (16V);0;1800,00;;;
13207-81W00;;JOGO DE VEDANTES DO NISSAN QD32;0;15111,10;;;
13207-D0100;;JOGO DE VEDANTES DO NISSAN SUNNY CA20;0;1800,00;;;
13207-01M1;;JOGO DE VEDANTES DO NISSAN SUNNY E13S (8V);0;8228,57;;;
13207-DO100;;JOGO DE VEDANTES DO SR20;0;1800,00;;;
09589-05-012;;JOGO DE VEDANTES DO SUZUKI VITARA G16;0;0,00;;;
190913-02079;;JOGO DE VEDANTES DO TOYOTA 1JZ;0;2000,00;;;
22224-2B010;;JOGO DE VEDANTES HYUNDAI ACCENT/I20/KIA RIO G4FC 1.4/1.6 4CYL;4;13333,33;;;
22224-03000;;JOGO DE VEDANTES HYUNDAI I10/PICANTO 16VL G4LA 1.1/1.2;10;13333,33;;;
22224-2G000;;JOGO DE VEDANTES HYUNDAI TUCSON/IX35/SANTAFE/KIA SPORTAGE G4KE 2.0/2.4 4CYL+;3;14285,71;;;
MD0005508;;JOGO DE VEDANTES MIT 4D55;0;2000,00;;;
09289-07005;;JOGO DE VEDANTES SUZUKI F5A;0;1800,00;;;
09289-05012;;JOGO DE VEDANTES SUZUKI G16 (16V);0;10285,71;;;
FOED 3;;JOGO DE VELAS DE FORD ESCAPE;0;78000,00;;;
13011-54130 0.25;;JOGO DESEGUIMENTO DE TOYOTA COMUTER 5L 0.25;0;41142,87;;;
90919-21528;;JOGO DO CABO DE VELA DO LAND CRUSER, GASOLINA;0;20000,00;;;
28120;;JOGO DO SEGUIMENTO DO COROLLA 1C 0.50(RIK);0;17000,00;;;
35908 0.25;;JOGO DO SEGUIMENTO DO COROLLA 4AF 0.25(TP) GROSSO;0;37333,33;;;
35908 0.50;35908,025;JOGO DO SEGUIMENTO DO COROLLA 4AF 0.50(TP) GROSSO;0;37333,33;;;
35908 STD;35908,025;JOGO DO SEGUIMENTO DO COROLLA 4AF STD(TP) GROSSO;0;37333,33;;;
33866 0.25;;JOGO DO SEGUIMENTO DO MITSUBISHI L300 GASOLINA 4G63 0.25(TP);0;71111,11;;;
33866 STD;;JOGO DO SEGUIMENTO DO MITSUBISHI L300 GASOLINA 4G63 STD(TP);0;71111,11;;;
01-1HZ;;JOGO ED VEDANTES DE 1HZ;0;21000,00;;;
LF-46240 F/F;;JOGOS DE CAMISSA DO HIACE 2L F/F;0;30857,14;;;
LF-46273 S/F;;JOGOS DE CAMISSAS DO COM UTER 5L S/F;0;95542,86;;;
LS-46256 F/F;;JOGOS DE CAMISSAS DO COMUTER 3L F/F;0;82285,72;;;
LS-46256 S/F;;JOGOS DE CAMISSAS DO COMUTER 3L S/F;0;91428,58;;;
LF-46254;;JOGOS DE CAMISSAS DO DINA 14B F/F;0;60000,00;;;
LS-46254;;JOGOS DE CAMISSAS DO DINA 14B S/F;0;60000,00;;;
11461-56030_2 F/F;;JOGOS DE CAMISSAS DO DYNA 11B F/F;1;180000,00;;;
LF-46124 F/F;;JOGOS DE CAMISSAS DO DYNA B NEW F/F;0;0,00;;;
11461-56030 F/F;;JOGOS DE CAMISSAS DO DYNA B-NEW F/F;0;137142,85;;;
11461-56030S S/F;;JOGOS DE CAMISSAS DO DYNA B-NEW S/F;0;137142,85;;;
4BE1 F/F;;JOGOS DE CAMISSAS DO ISUZU 4BE1 F/F;0;70714,29;;;
11012-44G10 F/F;;JOGOS DE CAMISSAS DO NISSAN TERRANO TD25 F/F;2;114334,67;;;
IS44255 S/F;;JOGOS DE CAMISSAS DO NISSAN TERRANO TD25 S/F;2;114334,67;;;
11012-43G05 F/F;;JOGOS DE CAMISSAS DO NISSAN TERRANO TD27 F/F;1;120000,00;;;
11012-43G05 S/F;;JOGOS DE CAMISSAS DO NISSAN TERRANO TD27 S/F;0;120000,00;;;
LF-46-124 S/F;;JOGOS DE CAMISSAS DO TOY DYNA- B-NEW S/F;0;43714,29;;;
LS-46308 F/F;;JOGOS DE CAMISSAS TOY DYNA B-NEW-II F/F;0;0,00;;;
CO37A;;JOGOS DE CAPAS DO VEIO CENTRICO DO HIACE 2L STD;0;15111,11;;;
CO42A;;JOGOS DE CAPAS DO VEIO CENTRICO DO HIACE 2L/3L STD;0;6428,58;;;
P731H;;JOGOS DE CASQUILO DO HIACE/HILUX 2KDTOYOTA;0;40000,00;;;
13113A;;JOGOS DE CASQUILO DO MITSUBISHI 4D55;0;4857,14;;;
FT-190;;JOGOS DE ESCOVAS DO MOTOR DE ARRANQUE;0;1428,57;;;
FT-140;;JOGOS DE ESCOVAS DO MOTOR DE ARRANQUE;0;1428,57;;;
35890 0.50;;JOGOS DE SEGIUMENTOS DO DYNA 13B 0.50 (TP);0;55000,00;;;
STD10136 0.50;;JOGOS DE SEGIUMENTOS DO DYNA 13B 0.50 (TP) 35890;0;55000,00;;;
13011-16300;;JOGOS DE SEGUIMEN TOS DO COROLLA 4AFE, TOYOTA TOYOTA STD;0;48888,89;;;
C1755 0.25;;JOGOS DE SEGUIMENMTOS DO MITSUBISHI L300 GASOLINA 4G63,0.25(GRANT);0;55000,00;;;
33933 0.25;;JOGOS DE SEGUIMENMTOS DO MITSUBISHI PAJERO V6 6G74. 0.25(CENT);0;65000,00;;;
20018 0.50;;JOGOS DE SEGUIMENMTOS DO MITSUBISHI PAJERO V6 6G74. 0.50(RIK);0;102857,13;;;
35956 0.75;;JOGOS DE SEGUIMENTOS;0;73333,33;;;
33933 0.50;;JOGOS DE SEGUIMENTOS DO MITSUBISHI V6 6G74 0.50(TP);0;65000,00;;;
35895 0.50;;JOGOS DE SEGUIMENTOS DE TOYOTA DINA 0.50;0;55000,00;;;
4689,02;;JOGOS DE SEGUIMENTOS DO 4RUNNER 3VZ 0.50(HASTINGS);0;90101,33;;;
C1763.010;;JOGOS DE SEGUIMENTOS DO 4RUNNER 3VZ (GRANT);0;55000,00;;;
C1763.020;;JOGOS DE SEGUIMENTOS DO 4RUNNER 3VZ (GRANT);0;55000,00;;;
C1763.000;;JOGOS DE SEGUIMENTOS DO 4RUNNER 3VZ (GRANT) STD;0;55000,00;;;
35934_13;;JOGOS DE SEGUIMENTOS DO 4RUNNER 3VZ 0.25 (TP);0;45000,00;;;
RR80031AL_81;;JOGOS DE SEGUIMENTOS DO 4RUNNER 3VZ 0.50( HASTINGS);0;40000,00;;;
35934;;JOGOS DE SEGUIMENTOS DO 4RUNNER 3VZ STD (TP);0;42857,15;;;
RR80031AL;;JOGOS DE SEGUIMENTOS DO 4RUNNER 3VZ STD( HASTINGS);0;40000,00;;;
C1954-020;;JOGOS DE SEGUIMENTOS DO 4RUNNER 5VZ-FE (GRANT) 0.50;0;45000,00;;;
C1954.000;;JOGOS DE SEGUIMENTOS DO 4RUNNER 5VZ-FE (GRANT) STD;0;45000,00;;;
35959;;JOGOS DE SEGUIMENTOS DO 4RUNNER 5VZ-FE 0.50(TP) STD;0;60000,00;;;
35959 STD;;JOGOS DE SEGUIMENTOS DO 4RUNNER 5VZ-FE STD(TP);0;60000,00;;;
35959_17;;JOGOS DE SEGUIMENTOS DO 4RUNNER 5VZ-FE STD(TP);0;60000,00;;;
35917 0.25;;JOGOS DE SEGUIMENTOS DO CAMRY 4S 0.25 (TP);0;40000,00;;;
35917 0.50;;JOGOS DE SEGUIMENTOS DO CAMRY 4S 0.50(TP);0;40000,00;;;
35917 STD;;JOGOS DE SEGUIMENTOS DO CAMRY 4S STD(TP);0;40000,00;;;
SWT10123ZZ;;JOGOS DE SEGUIMENTOS DO CAMRY 4S-FI STD(NPR);0;22628,59;;;
13011-16280;;JOGOS DE SEGUIMENTOS DO CARINA E 4AFE, TOYOTA TOYOTA STD;0;44444,44;;;
13013-16280;;JOGOS DE SEGUIMENTOS DO CARINA E TOYOTA 4AFE, 0.50;1;44444,44;;;
SDT10124ZY STD;;JOGOS DE SEGUIMENTOS DO COMUTER 3L STD (NPR);0;61333,33;;;
13013-54120;;JOGOS DE SEGUIMENTOS DO COMUTER 3L TOYOTA TOYOTA 0.50;0;80000,00;;;
13011-54120;;JOGOS DE SEGUIMENTOS DO COMUTER 3L TOYOTA TOYOTA STD;0;80000,00;;;
SDT10124ZY 0.25;;JOGOS DE SEGUIMENTOS DO COMUTER 3L, 0.25 ( NPR);0;61333,33;;;
SDT10124Y 0.50;;JOGOS DE SEGUIMENTOS DO COMUTER 3L, 0.50( NPR);0;68570,00;;;
RR80717AL 0.50;;JOGOS DE SEGUIMENTOS DO COMUTER 5L, 0.50 (RIKI);0;42857,15;;;
RR80717AL STD;;JOGOS DE SEGUIMENTOS DO COMUTER 5L, STD (RIKI);0;45000,00;;;
35865_37;;JOGOS DE SEGUIMENTOS DO COROLLA 1C STD (TP);0;17000,00;;;
35865 STD;;JOGOS DE SEGUIMENTOS DO COROLLA 1C STD (TP);0;18000,00;;;
SDT10081ZZ;;JOGOS DE SEGUIMENTOS DO COROLLA 1C-T 0.25 (NPR);0;15300,00;;;
35883;;JOGOS DE SEGUIMENTOS DO COROLLA 3E 0.50 (TP);0;13571,43;;;
35883_25;;JOGOS DE SEGUIMENTOS DO COROLLA 3E 0.50( TP);0;12142,86;;;
SWT10143ZZ 0.50;;JOGOS DE SEGUIMENTOS DO COROLLA 3E0.50(NPR);0;14285,71;;;
13011-16011;;JOGOS DE SEGUIMENTOS DO COROLLA 4A TOYOTA TOYOTA, STD;0;36000,00;;;
13013-16300;;JOGOS DE SEGUIMENTOS DO COROLLA 4AFE, TOYOTA TOYOTA, 0.50;0;48888,89;;;
13011-16200;;JOGOS DE SEGUIMENTOS DO COROLLA 4AGE TOYOTA TOYOTA STD;0;48888,89;;;
13013-16201;;JOGOS DE SEGUIMENTOS DO COROLLA 4AGE TOYOTA TOYOTA, 050;0;48888,90;;;
13013-16200;;JOGOS DE SEGUIMENTOS DO COROLLA 4AGE TOYOTA TOYOTA, 050;0;48888,89;;;
13013-16202;;JOGOS DE SEGUIMENTOS DO COROLLA 4AGE TOYOTA TOYOTA,0.250;0;4888,90;;;
13013-16204;;JOGOS DE SEGUIMENTOS DO COROLLA 4AGE TOYOTA TOYOTA,0.75;0;4888,89;;;
13013-16203;;JOGOS DE SEGUIMENTOS DO COROLLA 4AGE TOYOTA TOYOTA,STD;0;4888,90;;;
SWT10128ZZ 0.75;;JOGOS DE SEGUIMENTOS DO COROLLA 4E 5E 0.75(NPR);0;40000,00;;;
SWT10161ZZ 0.50;;JOGOS DE SEGUIMENTOS DO COROLLA 5A 0.50 (NPR);0;36000,00;;;
SWT10161ZZ 0.25;;JOGOS DE SEGUIMENTOS DO COROLLA 5A, 0.25 (NPR);0;36000,00;;;
SWT10161ZZ_83;;JOGOS DE SEGUIMENTOS DO COROLLA 5A, 0.25 (NPR);0;18000,00;;;
SWT10161ZZ STD;;JOGOS DE SEGUIMENTOS DO COROLLA 5A, STD (NPR);0;36000,00;;;
SWT10156ZY 0.25;;JOGOS DE SEGUIMENTOS DO COROLLA GTI 4A-G 0.25(NPR) FINO;0;42666,67;;;
SWT10156ZY;;JOGOS DE SEGUIMENTOS DO COROLLA GTI 4AG STD (NPR) FINO;0;38000,00;;;
SWT10150ZZ 0.25;;JOGOS DE SEGUIMENTOS DO COROLLA GTI 4AGE 0.25(NPR);0;15428,57;;;
SWT10150ZZ;;JOGOS DE SEGUIMENTOS DO COROLLA GTI 4AGE STD (NPR);0;12857,14;;;
65656_27;;JOGOS DE SEGUIMENTOS DO DAIHATSU CD 0.50( RIK);0;0,00;;;
12531 0.50;;JOGOS DE SEGUIMENTOS DO DAIHATSU CD STD( RIK);0;12142,86;;;
12531 STD;;JOGOS DE SEGUIMENTOS DO DAIHATSU CD STD( RIK);0;12142,86;;;
NP1015 0.25;;JOGOS DE SEGUIMENTOS DO DAWOO CIELO, 0.25(DAWOO);0;19428,57;;;
RR80710AL 0.50;;JOGOS DE SEGUIMENTOS DO DYNA 11B, 0.50 ( RIKI);0;55000,00;;;
RR80716AL;;JOGOS DE SEGUIMENTOS DO DYNA 13B STD (RIK);2;55000,00;;;
35890 STD;;JOGOS DE SEGUIMENTOS DO DYNA 13B STD (TP);0;55000,00;;;
35895 0.25;;JOGOS DE SEGUIMENTOS DO DYNA 14B 0.25 (TP);0;55000,00;;;
35895 STD;;JOGOS DE SEGUIMENTOS DO DYNA 14B STD (TP);0;55000,00;;;
S5099.000;;JOGOS DE SEGUIMENTOS DO DYNA 14B STD(GRANT);0;55000,00;;;
SDT10135ZZ 0.50;;JOGOS DE SEGUIMENTOS DO DYNA 14B, 0.50(NPR);0;66971,43;;;
SJT10087ZZ_64;;JOGOS DE SEGUIMENTOS DO DYNA 3B 0.25( NPR);0;90000,00;;;
SJT10087ZZ;;JOGOS DE SEGUIMENTOS DO DYNA 3B 0.50(NPR);0;100000,00;;;
SJT10087ZZ_65;;JOGOS DE SEGUIMENTOS DO DYNA 3B STD(NPR);0;100000,00;;;
35840;;JOGOS DE SEGUIMENTOS DO DYNA B 0.50(TP);0;34000,00;;;
13013-56040;;JOGOS DE SEGUIMENTOS DO DYNA TOYOTA 11B 0.50;0;50285,71;;;
13013-58051;;JOGOS DE SEGUIMENTOS DO DYNA TOYOTA TOYOTA 14B, 0.50;0;66971,43;;;
13013-64170;;JOGOS DE SEGUIMENTOS DO HIACE 2C TOYOTA TOYOTA, 0.50;0;34285,71;;;
13011-54062;;JOGOS DE SEGUIMENTOS DO HIACE 2L TOYOTA TOYOTA STD;0;82285,71;;;
SDT10089ZZ 0.50;;JOGOS DE SEGUIMENTOS DO HIACE 2L, 2L-T, ( NPR);0;71111,11;;;
SDT10089ZZ 0.25;;JOGOS DE SEGUIMENTOS DO HIACE 2L, 2L-T, 0.25 ( NPR);0;71111,11;;;
SDT10089ZZ 0.75;;JOGOS DE SEGUIMENTOS DO HIACE 2L, 2L-T, 0.75( NPR);0;71111,11;;;
13013-54080;;JOGOS DE SEGUIMENTOS DO HIACE L TOYOTA TOYOTA 0.50;3;54857,13;;;
13013-54021;;JOGOS DE SEGUIMENTOS DO HIACE L TOYOTA TOYOTA 0.50;1;25257,15;;;
13011-54021;;JOGOS DE SEGUIMENTOS DO HIACE L TOYOTA TOYOTA STD;0;43428,57;;;
SDM30253ZZ_55;;JOGOS DE SEGUIMENTOS DO HONDA EW 0.25(NPR);0;12142,86;;;
SDM30253ZZ;;JOGOS DE SEGUIMENTOS DO HONDA EW STD(NPR);0;12142,86;;;
SWG30051ZZ 0.25;;JOGOS DE SEGUIMENTOS DO HYUNDAI I10, KIA PICANTE 12V;0;35500,00;;;
43021 0,25;;JOGOS DE SEGUIMENTOS DO HYUNDAI I10,KIA PICANTO (TP) 1.1 0,25;0;35500,00;;;
43021 0.50;;JOGOS DE SEGUIMENTOS DO HYUNDAI I10,KIA PICANTO (TP) 1.1 0.50;0;35500,00;;;
SDT10163ZZ NPR;;JOGOS DE SEGUIMENTOS DO LAND CRUISER 1HZ, STD (NPR);10;90666,67;;;
SDT10163ZZ;;JOGOS DE SEGUIMENTOS DO LAND CRUISER 1HZ, STD (NPR);0;90666,67;;;
SWT10155ZY;;JOGOS DE SEGUIMENTOS DO LITE HIACE 2C 0.25 (NPR);0;19000,00;;;
SDT10096ZX 0.25;;JOGOS DE SEGUIMENTOS DO LITE HIACE 2C 0.25 (NPR);0;57142,86;;;
28029_41;;JOGOS DE SEGUIMENTOS DO LITE HIACE 2C 0.50 ( RIK);0;20571,43;;;
SDT10096ZX STD;;JOGOS DE SEGUIMENTOS DO LITE HIACE 2C STD (NPR);0;57142,86;;;
13011-64170;;JOGOS DE SEGUIMENTOS DO LITE HIACE 2C TOYOTA TOYOTA STD;0;34285,71;;;
13013-64190;;JOGOS DE SEGUIMENTOS DO LITE HIACE 2C, TOYOTA TOYOTA 0.50;0;34285,71;;;
13011-64190;;JOGOS DE SEGUIMENTOS DO LITE HIACE 2C, TOYOTA TOYOTA STD;0;34285,71;;;
DA.7099K;;JOGOS DE SEGUIMENTOS DO MAZDA 323 B6 STD (MAHLEGROUP);0;32000,00;;;
C1643.000;;JOGOS DE SEGUIMENTOS DO MAZDA 323 STD B3 ( GRANT);0;43000,00;;;
33757 0.25;;JOGOS DE SEGUIMENTOS DO MAZDA 323, 0.25(TP);0;14400,00;;;
33757 0.50;;JOGOS DE SEGUIMENTOS DO MAZDA 323, 0.50(TP);0;14400,00;;;
SWT20060ZZ 0.50;;JOGOS DE SEGUIMENTOS DO MAZDA 626 B6 0.50( NPR);0;40000,00;;;
SWT20060ZZ;;JOGOS DE SEGUIMENTOS DO MAZDA 626 B6 STD (NPR);0;40000,00;;;
33759 STD;;JOGOS DE SEGUIMENTOS DO MAZDA 626 STD (TP);0;24000,00;;;
33759 0.25;;JOGOS DE SEGUIMENTOS DO MAZDA 626, 0.25(TP);0;24000,00;;;
SWT20060ZZ 0.25;;JOGOS DE SEGUIMENTOS DO MAZDA 626B6, 0.25(NPR);0;40000,00;;;
33759 0.50;;JOGOS DE SEGUIMENTOS DO MAZDA B6 0.50 (TP);0;32000,00;;;
C1847.010;;JOGOS DE SEGUIMENTOS DO MAZDA B6 626, 0.25(GRANT);0;40000,00;;;
SWT20078ZZ 0.25;;JOGOS DE SEGUIMENTOS DO MAZDA FS 0.25 (NPR);0;19200,00;;;
RRK610020A-20;;JOGOS DE SEGUIMENTOS DO MAZDA FS 0.50 (AE);0;21600,00;;;
RRK61020A-20;;JOGOS DE SEGUIMENTOS DO MAZDA FS 0.50 (AE);0;46857,15;;;
33762 0.25;;JOGOS DE SEGUIMENTOS DO MAZDA FS, 0.25( TP);0;46000,00;;;
33762 0.50;;JOGOS DE SEGUIMENTOS DO MAZDA FS, 0.50( TP);0;46000,00;;;
